id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD983793,C00762,P036,Jan 10 2025,5,2854.16,annulé,Oujda Ville,Maroc Pay,,2025-01-13
CMD156105,C00620,P022,2024-09-13,4,5632.76,livré,Agadir,Carte bancaire,L025,2024-09-15
CMD123493,C02212,P037,19/02/2024,3,5571.65,annulé,settat,Maroc Pay,L050,2024-02-22
CMD302053,C01151,P015,Mar 01 2024,4,4499.69,KO,Marrakech,PayPal,L018,2024-03-03
CMD440115,C02168,P015,2024-01-13,5,11639.7,livré,Kenitra Ville,Maroc Pay,L039,2024-01-19
CMD505213,C00104,P010,2024-06-27,1,10854.08,livre,marrakech ,Maroc Pay,L046,2024-07-01
CMD833491,C01859,P011,Aug 07 2024,5,3044.39,en_cours,sale ,Carte bancaire,L016,2024-08-14
CMD423226,C00325,P006,2024-09-19,1,9998.13,DONE,nador ,Virement,L018,2024-09-20
CMD333471,C00628,P034,2024-12-30,4,0.0,retourné,MRK,Maroc Pay,L009,2025-01-03
CMD859083,C00516,P044,28/01/2025,4,10076.4,en_cours,HOC,CMI,L033,2025-01-29
CMD503423,C00925,P036,08/05/2024,4,1244.74,DONE,safi ,Virement,L013,2024-05-11
CMD897311,C01742,P032,Jan 28 2024,4,10303.34,KO,safi,Maroc Pay,L037,2024-01-29
CMD194700,C01048,P011,17/12/2024,1,4855.02,livre,settat,PayPal,L005,2024-12-19
CMD130044,C02072,P048,12/08/2024,-1,6179.67,livre,nador,Maroc Pay,L008,2024-08-15
CMD466504,C00152,P043,04/12/2024,2,6481.97,retourne,kenitra,CMI,L017,2024-12-11
CMD244737,C01349,P035,Nov 14 2024,5,3142.22,annule,TIZ,PayPal,L029,2024-11-21
CMD223466,C02202,P022,May 23 2024,5,5224.3,livre,Agadir,CMI,L006,2024-05-28
CMD228375,C00165,P046,Sep 07 2024,3,3221.51,livré,rabat,PayPal,L009,2024-09-13
CMD600806,C01122,P030,2024-10-15,4,10435.5,livré,MRK,Virement,L008,2024-10-19
CMD781549,C01178,P044,2025-01-08,1,10409.53,annule,OUJ,Virement,L048,2025-01-13
CMD813803,C01969,P040,2024-05-08,4,9574.26,livre,SLA,CMI,L046,2024-05-14
CMD801563,C00302,P015,Sep 13 2024,2,4259.35,LIVRE,sale ,Carte bancaire,,2024-09-15
CMD723901,C00368,P038,06/12/2024,2,7036.83,retourné,KEN,CMI,L022,2024-12-13
CMD270335,C01662,P006,04/06/2024,3,10160.27,annule,fes,CMI,L005,2024-06-11
CMD255276,C00288,P025,18/10/2024,5,5518.57,retourne,tetouan ,Carte bancaire,L022,2024-10-21
CMD757240,C02159,P019,Sep 26 2024,4,1374.02,retourne,settat,Maroc Pay,,2024-10-02
CMD212168,C00459,P025,2024-05-03,2,1278.84,annule,Fes,Paiement a la livraison,L041,2024-05-07
CMD456470,C00288,P016,01/06/2024,3,3853.02,annulé,Nador,Carte bancaire,L011,2024-06-07
CMD207272,C00235,P048,Jan 21 2024,4,612.47,annule,marrakech,CMI,L050,2024-01-28
CMD831721,C00310,P029,Jul 26 2024,1,2587.46,livré,Nador Ville,Maroc Pay,L016,2024-07-30
CMD189901,C01988,P044,May 23 2024,4,1731.26,livre,Al Hoceima,Carte bancaire,L012,2024-05-28
CMD635507,C00591,P026,2024-10-12,3,1163.29,livré,MRK,Paiement a la livraison,L006,2024-10-18
CMD816479,C01546,P001,2024-11-12,5,1079.15,OK,nador ,Paiement a la livraison,L018,2024-11-17
CMD112241,C01891,P004,Oct 11 2024,1,4863.33,retourné,Sale Ville,Virement,L041,2024-10-17
CMD368765,C00542,P036,2025-03-20,3,167.18,livré,OUJ,CMI,L016,2025-03-27
CMD624397,C00608,P005,2024-08-17,4,7781.88,OK,safi ,PayPal,L047,2024-08-19
CMD934307,C01622,P026,30/11/2024,3,7325.23,annulé,RBT,CMI,L003,2024-12-01
CMD789691,C00138,P022,2024-03-28,4,11225.6,en_cours,Tiznit Ville,PayPal,L015,2024-04-01
CMD342805,C02039,P007,Nov 06 2024,2,2074.7,OK,Tetouan Ville,Virement,L001,2024-11-08
CMD377421,C01884,P008,Jan 01 2024,2,7937.85,DONE,Settat,PayPal,,2024-01-05
CMD131575,C00745,P010,Dec 16 2024,4,3132.58,livre,tiznit,PayPal,L030,2024-12-18
CMD160645,C01886,P029,Jun 21 2024,3,8977.29,retourne,Nador Ville,Maroc Pay,L010,2024-06-27
CMD754170,C00506,P048,2024-08-20,4,8649.89,annulé,Marrakech,PayPal,L012,2024-08-25
CMD193267,C02128,P047,2024-10-22,2,11411.25,annule,Rabat,CMI,L037,2024-10-25
CMD808086,C00568,P023,2024-03-13,1,4774.39,OK,Hoceima,Maroc Pay,L012,2024-03-18
CMD824427,C00369,P020,Apr 01 2024,2,316.11,en_cours,oujda ,PayPal,,2024-04-08
CMD161856,C00154,P028,2024-12-17,4,5468.62,OK,tiznit,Maroc Pay,L032,2024-12-22
CMD667028,C00643,P035,22/06/2024,1,9681.27,livré,SAFI,PayPal,L029,2024-06-26
CMD682995,C01517,P037,06/01/2025,4,11891.42,annulé,Fes,PayPal,L015,2025-01-10
CMD856333,C00859,P031,2024-06-11,1,2552.49,DONE,Kenitra,Paiement a la livraison,L035,2024-06-14
CMD691274,C01834,P026,Jul 04 2024,5,9301.41,livré,AGD,CMI,L049,2024-07-06
CMD946564,C01164,P014,2024-06-16,5,11187.88,LIVRE,Agadir,Virement,L014,2024-06-21
CMD369512,C02164,P005,18/01/2024,1,6539.52,annulé,Tetouan Ville,Virement,L009,2024-01-23
CMD672645,C01830,P013,15/11/2024,1,3827.39,retourne,Tiznit,PayPal,L037,2024-11-16
CMD829259,C01718,P035,2025-01-03,2,8406.82,KO,TTA,Virement,L005,2025-01-10
CMD567887,C01558,P012,2024-04-28,5,9768.59,annulé,rabat ,CMI,L030,2024-04-29
CMD454505,C00477,P046,May 03 2024,2,6711.96,annule,settat,Maroc Pay,L012,2024-05-09
CMD360159,C00711,P044,20/07/2024,4,1279.48,LIVRE,Rabat Ville,PayPal,L050,2024-07-21
CMD273421,C01040,P003,Dec 10 2024,1,6793.45,OK,Tiznit,PayPal,L028,2024-12-12
CMD273957,C01110,P025,10/08/2024,2,2120.42,en_cours,nador ,Virement,L011,2024-08-16
CMD136636,C01209,P048,Dec 22 2024,2,1364.03,retourne,Kenitra Ville,Virement,L047,2024-12-24
CMD554588,C01637,P044,Mar 31 2024,2,9988.77,KO,fes,Virement,L017,2024-04-05
CMD111458,C01791,P038,Feb 20 2024,4,4000.86,retourne,Sale Ville,Carte bancaire,L044,2024-02-21
CMD224470,C00938,P019,27/03/2024,5,2958.67,en_cours,Oujda Ville,Paiement a la livraison,L016,2024-03-31
CMD750400,C02048,P021,13/03/2024,5,4053.02,livré,Kenitra Ville,CMI,L012,2024-03-20
CMD359563,C01574,P022,Jul 28 2024,1,8415.37,livré,Nador,Maroc Pay,L014,2024-07-29
CMD434558,C00679,P004,25/02/2024,3,3296.95,retourne,nador,Paiement a la livraison,L036,2024-03-01
CMD978140,C01520,P006,03/07/2024,1,1548.23,DONE,oujda,PayPal,L018,2024-07-07
CMD609621,C00785,P029,24/01/2025,5,7953.19,KO,agadir,Paiement a la livraison,L005,2025-01-30
CMD487084,C00034,P001,Jun 15 2024,5,9330.11,en_cours,Agadir Ville,Virement,,2024-06-21
CMD970692,C01257,P014,2024-10-12,4,9287.03,KO,tetouan,Maroc Pay,,2024-10-16
CMD545183,C01312,P011,2025-02-26,5,8635.71,annulé,agadir,PayPal,,2025-02-27
CMD872848,C00085,P008,13/02/2025,5,2096.0,annule,KEN,Paiement a la livraison,L035,2025-02-17
CMD328922,C00532,P012,24/01/2025,3,8905.74,KO,Tiznit Ville,Virement,L014,2025-01-26
CMD766381,C01155,P046,2025-02-19,3,11723.49,retourne,KEN,CMI,L042,2025-02-23
CMD898495,C01686,P004,2024-12-17,3,9757.04,livré,TANGER,Maroc Pay,L050,2024-12-21
CMD274195,C00512,P010,Feb 16 2025,4,3308.03,retourné,sale,Virement,L035,2025-02-19
CMD359527,C01664,P037,Jan 07 2025,3,10486.63,retourné,rabat ,Carte bancaire,L005,2025-01-10
CMD795656,C00747,P037,27/02/2025,5,11143.0,DONE,SLA,Paiement a la livraison,L049,2025-02-28
CMD531970,C00122,P043,04/05/2024,5,7835.91,livré,agadir ,Maroc Pay,L022,2024-05-08
CMD930907,C00641,P018,Apr 20 2024,5,10049.59,en_cours,Agadir,Virement,,2024-04-24
CMD535291,C01780,P011,21/03/2025,2,6891.24,KO,Dar el Beida,Virement,L011,2025-03-26
CMD694114,C01309,P020,2024-03-29,4,9837.14,livré,TANGER,Carte bancaire,L023,2024-04-02
CMD362006,C00138,P032,2024-04-17,4,8868.29,KO,agadir,Paiement a la livraison,L034,2024-04-23
CMD677041,C00578,P037,2024-09-15,3,9135.72,en_cours,al hoceima ,Maroc Pay,,2024-09-17
CMD369068,C00928,P001,23/01/2024,5,9470.36,DONE,SLA,Carte bancaire,L006,2024-01-24
CMD514067,C00651,P024,21/05/2024,5,11807.34,retourné,SETT,Carte bancaire,L032,2024-05-25
CMD735922,C00017,P013,28/08/2024,3,5788.83,livre,TTA,CMI,L004,2024-09-02
CMD378105,C00744,P043,Jun 03 2024,1,10184.25,KO,sale,PayPal,L042,2024-06-08
CMD622947,C02013,P034,29/03/2024,4,1955.5,LIVRE,nador ,Virement,L014,2024-04-01
CMD117331,C00243,P041,04/10/2024,3,6603.45,en_cours,KEN,CMI,L015,2024-10-08
CMD259998,C00158,P015,Jun 08 2024,1,6185.63,LIVRE,marrakech,Carte bancaire,L008,2024-06-13
CMD147088,C01611,P006,2024-10-20,2,3601.44,annule,Sale,Maroc Pay,L032,2024-10-27
CMD871438,C02007,P007,Apr 15 2024,1,9520.59,LIVRE,Fez,Virement,L035,2024-04-18
CMD127038,C01882,P037,08/10/2024,1,6362.46,LIVRE,TTA,Paiement a la livraison,L018,2024-10-12
CMD345302,C01675,P026,2024-08-05,5,7940.72,annule,TTA,Maroc Pay,,2024-08-12
CMD138659,C00528,P022,15/03/2024,4,4754.44,en_cours,Nador,Maroc Pay,L036,2024-03-16
CMD371319,C01963,P009,28/02/2025,4,10329.42,en_cours,Fez,PayPal,L036,2025-03-04
CMD626672,C00014,P004,2025-01-07,4,5670.04,KO,NAD,Paiement a la livraison,L035,2025-01-08
CMD720665,C01551,P035,12/01/2025,1,9167.75,en_cours,TIZ,Virement,L016,2025-01-16
CMD672705,C01801,P046,Jul 28 2024,3,6143.41,annule,SLA,Paiement a la livraison,L004,2024-08-04
CMD929861,C00515,P015,20/03/2024,1,1602.4,LIVRE,al hoceima ,Virement,L010,2024-03-26
CMD830635,C00315,P036,27/02/2024,1,4151.0,LIVRE,MRK,Carte bancaire,L049,2024-03-01
CMD574710,C01863,P033,2024-09-02,1,10174.04,en_cours,nador ,Virement,L040,2024-09-07
CMD550523,C01942,P033,Aug 22 2024,4,7950.61,livré,Oujda Ville,Virement,L008,2024-08-29
CMD886137,C00534,P021,03/02/2024,1,907.49,annule,Fes,Paiement a la livraison,L049,2024-02-07
CMD718132,C00736,P005,24/06/2024,4,3447.9,OK,fes ,PayPal,L023,2024-07-01
CMD725387,C01596,P046,2024-11-13,2,6421.29,retourné,Dar el Beida,Maroc Pay,L033,2024-11-17
CMD427910,C01345,P023,Feb 02 2024,5,3865.03,livré,CASA,PayPal,L029,2024-02-05
CMD514851,C01835,P039,24/02/2024,1,11036.56,retourné,Al Hoceima,Paiement a la livraison,L034,2024-02-28
CMD261164,C02195,P031,2024-02-16,3,11341.8,annulé,marrakech,Carte bancaire,,2024-02-19
CMD123511,C02055,P043,Jan 31 2025,5,10488.48,livre,casa,CMI,L006,2025-02-06
CMD896285,C01483,P034,Jun 20 2024,5,11956.25,KO,Nador,CMI,L026,2024-06-23
CMD884877,C00276,P018,07/02/2024,3,11282.5,retourné,TANGER,Paiement a la livraison,L017,2024-02-13
CMD273995,C01140,P007,Sep 25 2024,5,2187.53,annule,nador ,CMI,L040,2024-09-26
CMD903876,C00767,P002,May 31 2024,5,7699.26,OK,Rabat Ville,Paiement a la livraison,L027,2024-06-01
CMD664450,C02051,P013,30/01/2024,5,6046.41,en_cours,Oujda Ville,Virement,L022,2024-02-02
CMD488476,C01474,P007,Aug 07 2024,5,5699.29,LIVRE,rabat ,CMI,L027,2024-08-10
CMD433748,C01548,P029,2024-02-24,1,2162.54,livré,OUJ,Maroc Pay,L017,2024-02-27
CMD824209,C02136,P026,Apr 01 2024,5,8652.92,livré,  Tanger  ,Virement,L006,2024-04-04
CMD758546,C01846,P001,Sep 02 2024,3,7851.68,KO,sale ,PayPal,L049,2024-09-07
CMD504640,C01798,P008,2024-03-23,2,133.67,en_cours,  Tanger  ,PayPal,L015,2024-03-24
CMD948756,C00528,P020,2024-07-24,3,4196.33,annulé,SLA,PayPal,L031,2024-07-31
CMD767222,C01219,P007,02/11/2024,1,5967.56,KO,casa blanca,Virement,L021,2024-11-04
CMD791200,C01326,P020,12/01/2024,2,7553.38,retourné,Rabat,Virement,L021,2024-01-16
CMD948970,C01057,P048,01/02/2025,2,237.82,livré,Nador Ville,Carte bancaire,L042,2025-02-05
CMD930539,C00435,P011,20/08/2024,4,5606.14,livré,Casablanca,Maroc Pay,L031,2024-08-26
CMD890141,C00748,P016,27/02/2024,3,3398.21,retourne,Settat Ville,CMI,L010,2024-03-04
CMD509345,C00255,P036,17/08/2024,3,5405.5,livré,Settat,PayPal,L048,2024-08-18
CMD181328,C01620,P012,Feb 19 2025,3,9406.16,KO,Fes,CMI,L027,2025-02-23
CMD898883,C01816,P041,2024-03-13,3,2359.31,livre,Fez,Virement,L025,2024-03-19
CMD272481,C00331,P023,2025-01-24,4,1845.35,livré,Nador,PayPal,L047,2025-01-28
CMD735033,C00457,P009,Aug 13 2024,2,3348.8,livré,SETT,Paiement a la livraison,L029,2024-08-17
CMD212677,C00972,P030,2025-02-21,5,5896.97,KO,Tiznit Ville,Paiement a la livraison,L050,2025-02-25
CMD138689,C01093,P035,21/01/2025,3,11846.31,KO,agadir ,Paiement a la livraison,L010,2025-01-23
CMD664946,C01060,P018,15/06/2024,2,2093.12,livre,Oujda Ville,Carte bancaire,L017,2024-06-19
CMD937502,C01773,P032,06/10/2024,4,3050.38,livré,KEN,Carte bancaire,L025,2024-10-12
CMD894131,C00142,P006,2024-03-08,4,11419.56,livré,settat ,Paiement a la livraison,L038,2024-03-15
CMD271440,C00415,P022,06/01/2024,5,6963.1,retourne,casa,PayPal,L046,2024-01-08
CMD597146,C01907,P048,2025-02-23,2,6299.8,LIVRE,Casa ,Virement,L004,2025-02-27
CMD852539,C01512,P042,2025-01-29,5,5582.05,en_cours,Kenitra,PayPal,L011,2025-01-31
CMD468213,C01217,P026,Jun 08 2024,1,11366.25,retourne,tetouan,PayPal,L043,2024-06-13
CMD632489,C01858,P036,Feb 09 2024,2,6101.62,KO,tiznit,Paiement a la livraison,L004,2024-02-10
CMD602229,C00221,P019,Jul 09 2024,3,1180.4,DONE,SLA,CMI,L020,2024-07-10
CMD500874,C00976,P026,May 12 2024,1,1946.87,LIVRE,settat ,PayPal,L018,2024-05-19
CMD450453,C01471,P012,05/03/2024,2,5348.84,OK,NAD,CMI,L046,2024-03-10
CMD273494,C00180,P014,Oct 27 2024,3,2861.11,livré,Nador,CMI,L045,2024-10-31
CMD252639,C02140,P044,2024-05-27,1,3749.42,annule,tiznit ,PayPal,L041,2024-06-03
CMD586830,C01327,P008,Feb 20 2025,3,9074.16,en_cours,al hoceima ,Maroc Pay,,2025-02-23
CMD887521,C01071,P010,2025-02-10,5,4420.08,DONE,Kenitra Ville,Paiement a la livraison,L042,2025-02-17
CMD466070,C02115,P011,Feb 20 2025,2,4699.54,livre,Hoceima,PayPal,L042,2025-02-25
CMD111249,C01034,P047,Apr 16 2024,2,4911.86,en_cours,agadir,Paiement a la livraison,L005,2024-04-17
CMD174460,C01600,P040,Jul 16 2024,1,10562.5,retourne,Kenitra,PayPal,L023,2024-07-19
CMD650347,C02172,P045,04/01/2024,2,5994.19,retourne,  Tanger  ,PayPal,,2024-01-09
CMD216127,C01758,P038,2024-07-15,4,9328.79,retourné,TIZ,Virement,L029,2024-07-19
CMD892798,C00021,P017,May 17 2024,-1,4249.61,LIVRE,fes,Virement,L030,2024-05-24
CMD315144,C00156,P042,2025-03-10,2,3020.85,retourné,SETT,PayPal,L019,2025-03-14
CMD528441,C01404,P034,Aug 09 2024,3,8802.46,DONE,marrakech,Carte bancaire,L003,2024-08-11
CMD508239,C02203,P037,2024-06-04,1,418.7,livré,Settat,Maroc Pay,L046,2024-06-08
CMD471300,C00899,P019,Jan 15 2024,2,3802.97,en_cours,NAD,PayPal,L010,2024-01-16
CMD142720,C01892,P008,Sep 28 2024,4,0.0,KO,casa blanca,CMI,L037,2024-10-04
CMD516147,C00995,P012,31/12/2024,2,9904.79,livré,Marrakech,PayPal,L046,2025-01-02
CMD323492,C00491,P034,Jan 12 2024,4,415.69,DONE,AGD,Paiement a la livraison,L013,2024-01-17
CMD170482,C01831,P002,May 16 2024,3,2426.11,DONE,Oujda,CMI,L049,2024-05-19
CMD229158,C01610,P019,19/10/2024,5,1085.18,KO,SETT,Paiement a la livraison,L036,2024-10-26
CMD743746,C00845,P011,2024-04-10,2,709.94,livré,TTA,Carte bancaire,L007,2024-04-13
CMD975558,C01386,P010,2024-03-08,4,9965.08,OK,Sale,Virement,L015,2024-03-11
CMD682590,C01651,P017,2024-01-21,5,2785.87,retourné,Sale Ville,Paiement a la livraison,L007,2024-01-25
CMD880148,C00196,P011,2024-04-26,4,911.67,livre,kenitra ,Maroc Pay,L042,2024-05-02
CMD678132,C00067,P004,2024-11-12,2,11707.39,livre,Rabat Ville,Carte bancaire,L020,2024-11-14
CMD154507,C01280,P015,19/10/2024,2,10055.97,retourne,Tiznit,Carte bancaire,L044,2024-10-20
CMD494158,C00342,P038,15/03/2024,5,8818.4,KO,Al Hoceima,Maroc Pay,L022,2024-03-19
CMD707088,C00165,P026,2024-07-03,4,7578.91,livre,Safi Ville,PayPal,L013,2024-07-04
CMD217108,C01198,P010,2024-01-28,3,11908.74,livré,al hoceima ,Virement,L043,2024-02-04
CMD408102,C01105,P046,03/06/2024,2,6706.48,annulé,Hoceima,Carte bancaire,L041,2024-06-10
CMD718343,C01205,P003,2024-03-09,3,3243.32,retourné,Rabat,CMI,L050,2024-03-11
CMD358817,C00424,P035,May 26 2024,5,1279.54,annulé,CASA,Maroc Pay,L048,2024-05-29
CMD362930,C01455,P047,2024-07-01,3,9492.74,livre,marrakech ,Paiement a la livraison,L016,2024-07-03
CMD683621,C00555,P011,2024-12-18,3,8387.66,annule,Settat Ville,Virement,L009,2024-12-22
CMD653953,C00801,P026,2025-02-23,2,3909.59,livre,Tanger Ville,PayPal,L009,2025-02-26
CMD500301,C02096,P030,Jan 24 2024,1,7286.11,livre,tiznit ,Carte bancaire,L020,2024-01-25
CMD162755,C01466,P035,Mar 01 2024,1,9414.48,LIVRE,RBT,Virement,L049,2024-03-07
CMD879400,C00697,P046,Feb 07 2024,2,10085.72,en_cours,SETT,Maroc Pay,L021,2024-02-12
CMD933436,C00972,P012,2025-02-27,2,3931.14,livre,Rabat,CMI,L020,2025-03-01
CMD333439,C01248,P033,May 24 2024,5,10280.98,annulé,oujda ,Paiement a la livraison,L047,2024-05-31
CMD154094,C00458,P016,27/01/2024,5,7603.78,livre,Safi,Virement,L014,2024-02-01
CMD285504,C02190,P045,17/06/2024,5,3036.8,KO,Nador,Virement,L023,2024-06-20
CMD966870,C00883,P011,23/12/2024,2,10008.16,OK,Fes Ville,Maroc Pay,L028,2024-12-24
CMD475981,C00432,P005,2024-03-31,3,8343.33,KO,Oujda,Virement,L027,2024-04-02
CMD414793,C00845,P032,Jun 09 2024,2,10102.02,LIVRE,Tiznit,Carte bancaire,L004,2024-06-10
CMD600178,C00058,P031,Jun 28 2024,1,1385.21,retourné,Al Hoceima,PayPal,L043,2024-07-05
CMD384753,C00100,P021,04/12/2024,3,4760.0,LIVRE,tiznit,Maroc Pay,L002,2024-12-09
CMD354585,C01086,P043,Jan 17 2025,2,10444.39,annulé,sale ,CMI,L039,2025-01-24
CMD350623,C00362,P017,Dec 16 2024,4,9071.22,en_cours,AGD,Virement,L041,2024-12-21
CMD905278,C00959,P028,Jul 06 2024,4,7840.57,retourne,Tiznit Ville,CMI,L023,2024-07-10
CMD144823,C00386,P030,04/09/2024,3,8699.74,annule,Fes,PayPal,L040,2024-09-09
CMD468664,C01412,P045,29/04/2024,1,4315.38,OK,Oujda,Maroc Pay,,2024-04-30
CMD816987,C01013,P039,Dec 24 2024,2,286.1,livré,TANGER,Virement,L011,2024-12-26
CMD990273,C01033,P040,Mar 02 2025,5,6176.77,retourné,SLA,Carte bancaire,L009,2025-03-06
CMD164757,C00609,P032,2025-03-01,1,454.46,retourne,tiznit ,CMI,L001,2025-03-04
CMD878154,C01117,P046,Mar 09 2025,5,5140.78,LIVRE,tiznit ,Carte bancaire,L045,2025-03-16
CMD479102,C01764,P009,2024-06-25,1,10990.48,livre,Casablanca,Maroc Pay,L013,2024-07-02
CMD455320,C02118,P012,2024-06-20,5,1985.13,retourné,oujda ,Virement,L018,2024-06-26
CMD972795,C01940,P009,2024-08-03,4,4778.36,OK,oujda,PayPal,L036,2024-08-10
CMD243229,C01705,P022,2024-09-25,5,9851.35,retourné,Al Hoceima,Carte bancaire,L011,2024-10-02
CMD492577,C01225,P021,Dec 28 2024,1,111.24,livre,SLA,Paiement a la livraison,L002,2024-12-31
CMD194834,C01446,P024,Jan 06 2025,4,11816.47,annule,Fez,Maroc Pay,L044,2025-01-12
CMD488160,C00356,P039,25/08/2024,3,5775.38,annule,Al Hoceima,Maroc Pay,L016,2024-08-26
CMD537511,C01385,P016,Jun 04 2024,3,5814.64,OK,OUJ,PayPal,,2024-06-10
CMD340430,C00647,P004,07/06/2024,3,2897.31,livré,sale,CMI,,2024-06-14
CMD261635,C01101,P024,2024-01-05,2,11201.18,retourne,OUJ,CMI,L032,2024-01-10
CMD645762,C01142,P013,2024-08-11,2,10477.4,KO,OUJ,Virement,L015,2024-08-13
CMD488472,C00869,P041,28/02/2024,2,8422.6,livré,Tiznit,Paiement a la livraison,L004,2024-03-04
CMD699452,C00381,P026,01/03/2025,1,8935.61,livré,OUJ,Carte bancaire,L041,2025-03-02
CMD610606,C00709,P014,2024-10-26,1,7555.39,livré,Kenitra Ville,Paiement a la livraison,L016,2024-10-30
CMD348180,C00736,P010,Aug 01 2024,5,5945.07,livre,agadir,CMI,L012,2024-08-06
CMD106858,C00641,P041,2025-01-27,4,2635.9,livré,HOC,PayPal,L021,2025-02-01
CMD478095,C01081,P028,22/09/2024,4,11582.11,livre,Casablanca,PayPal,L037,2024-09-28
CMD390678,C01471,P002,2024-01-31,4,5680.99,OK,nador,Maroc Pay,L013,2024-02-07
CMD915346,C01977,P007,2024-01-29,5,1776.37,livré,Dar el Beida,Carte bancaire,L034,2024-01-31
CMD498827,C01531,P017,Mar 03 2024,5,3085.94,DONE,casa blanca,PayPal,L008,2024-03-08
CMD433502,C01811,P024,2024-09-05,5,9621.89,livré,Hoceima,Virement,L028,2024-09-07
CMD246762,C01820,P028,Mar 03 2024,3,11211.23,KO,oujda,Virement,L049,2024-03-04
CMD284142,C00369,P003,Jan 10 2024,1,4344.33,annule,Rabat,Virement,L005,2024-01-12
CMD385906,C00916,P045,Oct 16 2024,2,4549.62,OK,fes ,Virement,L028,2024-10-21
CMD379285,C02171,P036,Apr 23 2024,5,2222.37,annule,Fes Ville,Paiement a la livraison,L047,2024-04-27
CMD822793,C00974,P003,2024-11-19,1,9562.57,KO,tng,Maroc Pay,L005,2024-11-21
CMD567706,C01374,P010,2024-01-06,5,5738.87,livre,Marrakech,Maroc Pay,L031,2024-01-09
CMD809914,C00531,P031,2025-03-11,1,2531.12,LIVRE,Tetouan Ville,Maroc Pay,L004,2025-03-12
CMD293015,C00225,P015,21/10/2024,4,10854.47,retourné,tiznit ,Maroc Pay,L032,2024-10-24
CMD888340,C00560,P018,30/05/2024,2,7763.6,OK,Casa ,Carte bancaire,L004,2024-06-06
CMD975759,C01120,P010,2024-12-10,5,5002.6,livré,tiznit ,Virement,L040,2024-12-11
CMD447631,C00852,P047,24/02/2024,2,508.19,OK,marrakech ,PayPal,L007,2024-03-02
CMD531397,C01609,P007,2024-07-19,4,8762.0,en_cours,HOC,Virement,L050,2024-07-26
CMD309462,C01695,P004,Feb 18 2024,3,4784.43,livré,settat ,PayPal,L032,2024-02-20
CMD538713,C01551,P048,2024-05-02,2,5506.7,KO,fes,CMI,L010,2024-05-06
CMD742293,C01100,P005,2024-08-15,2,6536.44,DONE,oujda,Carte bancaire,L013,2024-08-17
CMD931446,C01126,P015,Jul 16 2024,4,442.49,KO,Safi,Carte bancaire,L040,2024-07-18
CMD838667,C00661,P045,2024-08-19,1,1326.88,livré,Oujda,Carte bancaire,L014,2024-08-22
CMD218824,C00746,P032,Jun 19 2024,1,6278.94,annulé,marrakech ,CMI,L023,2024-06-20
CMD624983,C00524,P002,Apr 14 2024,1,530.9,livre,Fes,Maroc Pay,L044,2024-04-18
CMD672444,C02073,P027,2025-01-06,5,11972.99,en_cours,casa,CMI,L025,2025-01-10
CMD489115,C00833,P023,2024-11-07,1,10087.8,KO,Oujda Ville,Maroc Pay,L043,2024-11-11
CMD497901,C01602,P003,Dec 05 2024,3,9697.96,livré,kenitra,Virement,L050,2024-12-09
CMD251399,C01652,P011,28/01/2025,3,8352.21,retourne,tetouan,Paiement a la livraison,L044,2025-02-04
CMD611538,C00251,P041,23/03/2024,1,11342.47,annule,Al Hoceima,Virement,L024,2024-03-24
CMD587310,C00920,P016,07/10/2024,4,7142.98,en_cours,AGD,Maroc Pay,L021,2024-10-14
CMD177517,C00940,P003,2024-06-04,1,2106.39,en_cours,SLA,Maroc Pay,L005,2024-06-07
CMD584585,C01037,P042,Feb 18 2025,5,10466.72,livré,Tetouan,Carte bancaire,L017,2025-02-20
CMD957179,C02240,P043,2024-12-16,3,5855.37,retourne,tiznit ,CMI,L011,2024-12-19
CMD650822,C00521,P023,Nov 01 2024,3,9921.4,LIVRE,Fes Ville,Maroc Pay,L045,2024-11-02
CMD954943,C01372,P036,Sep 03 2024,2,9773.3,livré,Tetouan Ville,CMI,L006,2024-09-08
CMD405338,C01192,P016,2024-01-29,2,1583.1,en_cours,Tiznit,Carte bancaire,L017,2024-02-01
CMD671044,C00150,P039,2024-05-26,4,10632.84,retourné,Nador Ville,Virement,L009,2024-05-28
CMD935316,C01015,P040,2024-07-19,5,2865.88,OK,Fes,Paiement a la livraison,L045,2024-07-20
CMD153620,C00851,P007,Feb 03 2025,3,2684.46,OK,CASA,Carte bancaire,L015,2025-02-09
CMD420724,C00871,P027,2024-02-22,3,3004.14,en_cours,TNG,PayPal,L045,2024-02-26
CMD473541,C01655,P005,Mar 15 2024,5,6509.07,livré,Rabat,Maroc Pay,L028,2024-03-17
CMD992321,C01301,P048,08/07/2024,3,9212.15,retourné,tiznit ,Maroc Pay,L027,2024-07-14
CMD450029,C00325,P007,May 31 2024,2,6293.71,DONE,Agadir Ville,Virement,L027,2024-06-02
CMD509668,C01310,P018,2024-08-11,2,304.48,annule,TNG,Virement,L026,2024-08-15
CMD994989,C01878,P036,Oct 16 2024,4,9117.51,en_cours,sale,CMI,L032,2024-10-17
CMD718502,C01468,P030,16/01/2025,1,2221.22,LIVRE,Nador Ville,Maroc Pay,L002,2025-01-21
CMD778966,C01187,P048,Mar 16 2025,2,5707.47,annule,Tanger Ville,Carte bancaire,L027,2025-03-20
